,Time (s), Time (min), Total Electrical Energy, Change in Energy,Wmax,xi,yi,zi,group_idx,area,separation,w_vol,w_time,eta_c,eta_m
2693,3216.0,53.6,25180700000.0,-1235560000.0,58.62941,219.0,247.0,39.0,10,623.3739034961286,3332.5,1589.68359375,3000,0.002633197637822997,0.0490677383869392
2694,3217.0,53.616666666666696,23828700000.0,-2181390000.0,58.7883,231.0,335.0,72.0,10,796.2571470231729,3762.5,1589.68359375,3000,0.008607580268052143,0.09154464993893918
2695,3218.0,53.633333333333304,22710100000.0,-2544280000.0,58.81986,210.0,205.0,81.0,10,190.33320721299114,2526.25,1589.68359375,3000,0.08176745984920325,0.11203297211372913
2696,3218.0,53.633333333333304,22710100000.0,-493443000.0,58.81986,214.0,253.0,37.0,10,322.5057622090218,3063.75,1589.68359375,3000,0.0020832132049969096,0.021727909608500184
2697,3219.0,53.65,23750200000.0,-2369660000.0,58.77946,212.0,204.0,80.0,10,180.80636798871825,3010.0,1589.68359375,3000,0.06531108271024193,0.0997743176899563
2698,3219.0,53.65,23750200000.0,-316364000.0,58.77946,196.0,334.0,43.0,10,116.86037640081922,1773.75,1589.68359375,3000,0.007611451509305833,0.013320477301243779
2699,3219.0,53.65,23750200000.0,-120799000.0,58.77946,196.0,334.0,43.0,10,89.21654719737873,3117.5,1589.68359375,3000,0.002165965734252808,0.005086230852792819
2700,3219.0,53.65,23750200000.0,-824243000.0,58.77946,196.0,334.0,43.0,10,156.2268842499779,3063.75,1589.68359375,3000,0.008587886343328839,0.03470467617114803
2701,3219.0,53.65,23750200000.0,-1265740000.0,58.77946,196.0,334.0,43.0,10,208.0884601905907,2902.5,1589.68359375,3000,0.01045115758605722,0.05329386699901475
2702,3220.0,53.6666666666667,23550500000.0,-2915400000.0,58.779090000000004,212.0,205.0,80.0,10,248.49937070394142,3547.5,1589.68359375,3000,0.049605692365496626,0.1237935500307849
2703,3220.0,53.6666666666667,23550500000.0,-348533000.0,58.779090000000004,176.0,329.0,40.0,10,118.45053011362141,2687.5,1589.68359375,3000,0.004993697675366571,0.014799388548013843
2704,3220.0,53.6666666666667,23550500000.0,-1116340000.0,58.779090000000004,231.0,262.0,43.0,10,451.10740504502337,3762.5,1589.68359375,3000,0.003280047536455032,0.04740196598798327
2705,3221.0,53.6833333333333,23846100000.0,-533022000.0,58.66125,176.0,329.0,40.0,10,293.5995442151668,2902.5,1589.68359375,3000,0.0028528658625733808,0.02235258595745216
2706,3222.0,53.7,24611400000.0,-2607550000.0,58.50539000000001,213.0,202.0,79.0,10,213.21491476421485,2848.75,1589.68359375,3000,0.06250523007418068,0.10594886922320551
2707,3222.0,53.7,24611400000.0,-272299000.0,58.50539000000001,197.0,334.0,43.0,10,122.15770214716036,2741.25,1589.68359375,3000,0.004055240944504864,0.011063937849939458
2708,3222.0,53.7,24611400000.0,-1637320000.0,58.50539000000001,197.0,334.0,43.0,10,228.1185525629863,2418.75,1589.68359375,3000,0.014798649813092951,0.06652689404097288
2709,3223.0,53.7166666666667,24966200000.0,-2614990000.0,58.24216,213.0,206.0,80.0,10,187.84018286419655,3386.25,1589.68359375,3000,0.06166568719621451,0.10474121011607694
2710,3223.0,53.7166666666667,24966200000.0,-494408000.0,58.24216,218.0,248.0,38.0,10,358.5101941718669,3923.75,1589.68359375,3000,0.00151041264443348,0.019803093782794337
2711,3224.0,53.7333333333333,24688800000.0,-2568390000.0,58.107859999999995,213.0,206.0,80.0,10,264.99856888141585,3117.5,1589.68359375,3000,0.046632859097343105,0.10403057256731797
2712,3224.0,53.7333333333333,24688800000.0,-252081000.0,58.107859999999995,218.0,248.0,38.0,10,109.17160246455666,2687.5,1589.68359375,3000,0.003692282451339516,0.010210338291046953
2713,3224.0,53.7333333333333,24688800000.0,-1645390000.0,58.107859999999995,218.0,248.0,38.0,10,252.92537190896732,1881.25,1589.68359375,3000,0.014860824470320446,0.06664519944266226
2714,3224.0,53.7333333333333,24688800000.0,-394288000.0,58.107859999999995,254.0,299.0,53.0,10,257.4708293230534,1988.75,1589.68359375,3000,0.0051713003389909275,0.01597031852499919
2715,3224.0,53.7333333333333,24688800000.0,-616078000.0,58.107859999999995,199.0,335.0,43.0,10,232.30935936342897,2203.75,1589.68359375,3000,0.006001319994833093,0.024953744207899937
2716,3225.0,53.75,23446700000.0,-2634500000.0,58.204159999999995,212.0,204.0,80.0,10,213.91572101160241,3332.5,1589.68359375,3000,0.055432747616251526,0.1123612278060452
2717,3225.0,53.75,23446700000.0,-618369000.0,58.204159999999995,199.0,335.0,43.0,10,298.6646411784817,3332.5,1589.68359375,3000,0.0030983741309528598,0.026373391564697805
2718,3225.0,53.75,23446700000.0,-976166000.0,58.204159999999995,199.0,335.0,43.0,10,227.74643494027427,2096.25,1589.68359375,3000,0.010196922775450565,0.04163340683337101
2719,3226.0,53.7666666666667,23598300000.0,-2548080000.0,58.36274,212.0,207.0,81.0,10,227.5685197874945,3332.5,1589.68359375,3000,0.05192030211777156,0.10797726954907769
2720,3226.0,53.7666666666667,23598300000.0,-313473000.0,58.36274,220.0,244.0,39.0,10,98.20704867027382,2203.75,1589.68359375,3000,0.006412591091103541,0.013283711114783691
2721,3227.0,53.7833333333333,24887900000.0,-3436060000.0,58.507619999999996,211.0,205.0,81.0,10,385.2441015716631,3708.75,1589.68359375,3000,0.03716239336779332,0.13806146762081173
2722,3227.0,53.7833333333333,24887900000.0,-928315000.0,58.507619999999996,220.0,244.0,39.0,10,385.81318618109435,3278.75,1589.68359375,3000,0.003248990113890998,0.03729985253878391
2723,3229.0,53.8166666666667,26442100000.0,-157611000.0,58.738119999999995,212.0,203.0,80.0,10,3.0187919477137055,537.5,1589.68359375,3000,1.4569878717328932,0.005960608272414067
2724,3229.0,53.8166666666667,26442100000.0,-3166440000.0,58.738119999999995,214.0,201.0,83.0,10,384.7251332802115,3493.75,1589.68359375,3000,0.03863547319498306,0.11974994421774367
2725,3229.0,53.8166666666667,26442100000.0,-2389130000.0,58.738119999999995,198.0,335.0,43.0,10,305.3728941085436,2580.0,1589.68359375,3000,0.015122712888063215,0.0903532624110793
2726,3229.0,53.8166666666667,26442100000.0,-577184000.0,58.738119999999995,150.0,332.0,75.0,10,152.4897715403631,2741.25,1589.68359375,3000,0.01784755930285419,0.021828220905298748
2727,3230.0,53.8333333333333,24926700000.0,-2597930000.0,58.67575,212.0,203.0,80.0,10,182.39526438209518,2741.25,1589.68359375,3000,0.07793747034751741,0.10422278119446217
2728,3230.0,53.8333333333333,24926700000.0,-1261060000.0,58.67575,219.0,247.0,38.0,10,432.9259843750454,4138.75,1589.68359375,3000,0.0030245854923510833,0.05059073202630111
2729,3230.0,53.8333333333333,24926700000.0,-1546160000.0,58.67575,219.0,247.0,38.0,10,769.0477244269141,3547.5,1589.68359375,3000,0.0024355199944507554,0.062028266878487726
2730,3230.0,53.8333333333333,24926700000.0,-145805000.0,58.67575,219.0,247.0,38.0,10,122.09551088444151,2526.25,1589.68359375,3000,0.002031465052318318,0.005849350295065131
2731,3231.0,53.85,24179300000.0,-2969630000.0,58.66198000000001,213.0,205.0,80.0,10,304.28118114685367,4461.25,1589.68359375,3000,0.032813439172358724,0.12281703771407775
2732,3231.0,53.85,24179300000.0,-1190520000.0,58.66198000000001,219.0,247.0,38.0,10,264.95151748815294,3332.5,1589.68359375,3000,0.005794461578882276,0.049237157403233346
2733,3231.0,53.85,24179300000.0,-363631000.0,58.66198000000001,200.0,333.0,44.0,10,216.06038327434646,2203.75,1589.68359375,3000,0.003923638434447317,0.015038938265375756
2734,3231.0,53.85,24179300000.0,-259874000.0,58.66198000000001,200.0,333.0,44.0,10,109.04472478336963,2687.5,1589.68359375,3000,0.004555911139099153,0.010747788397513575
2735,3232.0,53.866666666666696,24162800000.0,-1310430000.0,58.722719999999995,200.0,333.0,44.0,10,206.32855590816825,2526.25,1589.68359375,3000,0.012916466119283666,0.05423336699389144
2736,3232.0,53.866666666666696,24162800000.0,-335496000.0,58.722719999999995,214.0,254.0,36.0,10,226.7873860108241,2902.5,1589.68359375,3000,0.002063755872505346,0.013884814673796084
2737,3232.0,53.866666666666696,24162800000.0,-406564000.0,58.722719999999995,214.0,254.0,36.0,10,336.01082774512435,3977.5,1589.68359375,3000,0.0012317641470312353,0.01682603009584982
2738,3233.0,53.883333333333304,24213200000.0,-2690800000.0,58.65691999999999,214.0,203.0,79.0,10,280.6228414043295,3547.5,1589.68359375,3000,0.03935424905563233,0.1111294665719525
2739,3233.0,53.883333333333304,24213200000.0,-2331990000.0,58.65691999999999,219.0,243.0,38.0,10,948.8135504414281,4837.5,1589.68359375,3000,0.002183422535902359,0.09631069003683941
2740,3233.0,53.883333333333304,24213200000.0,-134909000.0,58.65691999999999,219.0,243.0,38.0,10,89.3303977723992,2526.25,1589.68359375,3000,0.002569083914701192,0.005571712949961178
2741,3233.0,53.883333333333304,24213200000.0,-294500000.0,58.65691999999999,219.0,243.0,38.0,10,114.37150794933993,2257.5,1589.68359375,3000,0.004901766892324671,0.012162787240017842
2742,3234.0,53.9,23522400000.0,-2600720000.0,58.41949,214.0,206.0,80.0,10,196.1185839836259,3547.5,1589.68359375,3000,0.05607038111497022,0.11056354793728532
2743,3234.0,53.9,23522400000.0,-999566000.0,58.41949,219.0,243.0,38.0,10,109.36938691193727,1720.0,1589.68359375,3000,0.022834957727026633,0.04249421827704656
2744,3234.0,53.9,23522400000.0,-725102000.0,58.41949,197.0,337.0,42.0,10,410.1230296831545,2526.25,1589.68359375,3000,0.0033878432246012167,0.03082602115430398
2745,3234.0,53.9,23522400000.0,-528800000.0,58.41949,197.0,337.0,42.0,10,338.03918151715754,2633.75,1589.68359375,3000,0.0028751767084873227,0.022480699248376017
2746,3235.0,53.9166666666667,23469600000.0,-2647120000.0,58.142480000000006,214.0,206.0,80.0,10,248.8026933953726,3977.5,1589.68359375,3000,0.040122633162510885,0.1127893104271057
2747,3235.0,53.9166666666667,23469600000.0,-315876000.0,58.142480000000006,197.0,337.0,42.0,10,124.01404132097765,2902.5,1589.68359375,3000,0.004248036369506505,0.013458942632170979
2748,3235.0,53.9166666666667,23469600000.0,-1590080000.0,58.142480000000006,197.0,337.0,42.0,10,315.77603549805815,2741.25,1589.68359375,3000,0.008892130907866074,0.06775062208133074
2749,3236.0,53.9333333333333,23763900000.0,-3213860000.0,57.83268,215.0,201.0,78.0,10,530.3693307146225,3816.25,1589.68359375,3000,0.022440986070241812,0.1352412693202715
2750,3236.0,53.9333333333333,23763900000.0,-937571000.0,57.83268,215.0,251.0,35.0,10,272.25594863790343,3171.25,1589.68359375,3000,0.0042680841756748975,0.039453582955659636
2751,3236.0,53.9333333333333,23763900000.0,-119234000.0,57.83268,215.0,251.0,35.0,10,58.75718811665414,2580.0,1589.68359375,3000,0.0030914061877156205,0.0050174424231712806
2752,3237.0,53.95,24488900000.0,-2870340000.0,57.616409999999995,213.0,207.0,81.0,10,247.12968782209785,3171.25,1589.68359375,3000,0.056595830468712464,0.11720983792657082
2753,3237.0,53.95,24488900000.0,-355491000.0,57.616409999999995,228.0,259.0,41.0,10,121.96339517804395,2472.5,1589.68359375,3000,0.00553926392936486,0.014516413558796026
2754,3237.0,53.95,24488900000.0,-1861660000.0,57.616409999999995,228.0,259.0,41.0,10,706.8288623189106,3493.75,1589.68359375,3000,0.0035422851748787175,0.07602056441898167
2755,3238.0,53.9666666666667,24438500000.0,-940236000.0,57.32438000000001,211.0,203.0,81.0,10,582.5347757078275,3977.5,1589.68359375,3000,0.006270632155536518,0.03847355606931686
2756,3238.0,53.9666666666667,24438500000.0,-4206800000.0,57.32438000000001,211.0,203.0,81.0,10,344.22757897965226,4568.75,1589.68359375,3000,0.04133474884507342,0.17213822452278169
2757,3239.0,53.9833333333333,24157100000.0,-2560570000.0,57.30225,213.0,203.0,80.0,10,180.23297525169602,2848.75,1589.68359375,3000,0.07480474146620551,0.10599658071540044
2758,3239.0,53.9833333333333,24157100000.0,-1082060000.0,57.30225,216.0,252.0,36.0,10,464.78371354652563,3923.75,1589.68359375,3000,0.002402487915691834,0.04479262825421926
2759,3239.0,53.9833333333333,24157100000.0,-384768000.0,57.30225,216.0,252.0,36.0,10,277.0701768257346,3547.5,1589.68359375,3000,0.0015850715064306873,0.015927739670738624
2760,3240.0,54.0,23293000000.0,-3029720000.0,57.30166,213.0,206.0,81.0,10,287.03551565788075,4300.0,1589.68359375,3000,0.037931926151755994,0.1300699781050101
2761,3240.0,54.0,23293000000.0,-453977000.0,57.30166,216.0,252.0,36.0,10,138.26934808514602,2848.75,1589.68359375,3000,0.004666762467173851,0.01948984673507062
2762,3240.0,54.0,23293000000.0,-1007830000.0,57.30166,216.0,252.0,36.0,10,436.6616898540558,4246.25,1589.68359375,3000,0.0022008919908174693,0.04326750525909071
2763,3241.0,54.0166666666667,23619500000.0,-2563530000.0,57.418,213.0,206.0,81.0,10,185.72884107799,2795.0,1589.68359375,3000,0.07631040135705615,0.10853447363407354
2764,3241.0,54.0166666666667,23619500000.0,-76732000.0,57.418,229.0,261.0,41.0,10,17.116107313622575,591.25,1589.68359375,3000,0.035627850219976116,0.0032486716484260887
2765,3241.0,54.0166666666667,23619500000.0,-1503800000.0,57.418,229.0,261.0,41.0,10,165.59590657140234,2150.0,1589.68359375,3000,0.01984683584916613,0.06366773217045238
2766,3242.0,54.0333333333333,24587100000.0,-3444050000.0,57.47407,211.0,203.0,81.0,10,446.22603789068654,3870.0,1589.68359375,3000,0.03081839867664124,0.14007548673898101
2767,3242.0,54.0333333333333,24587100000.0,-686380000.0,57.47407,204.0,334.0,45.0,10,320.1057484355777,4676.25,1589.68359375,3000,0.0024269699787085397,0.027916265033289814
2768,3243.0,54.05,25666700000.0,-2707320000.0,57.53566,213.0,202.0,80.0,10,226.5438936140291,3655.0,1589.68359375,3000,0.04904343870967057,0.10547986301316492
2769,3243.0,54.05,25666700000.0,-2227330000.0,57.53566,204.0,334.0,45.0,10,380.2736660943575,2848.75,1589.68359375,3000,0.010882406766702995,0.08677897820911921
2770,3243.0,54.05,25666700000.0,-562197000.0,57.53566,219.0,250.0,38.0,10,141.84635172825915,2418.75,1589.68359375,3000,0.0070419401939213365,0.021903750774349643
2771,3244.0,54.0666666666667,24234400000.0,-2707990000.0,57.59415,212.0,204.0,81.0,10,194.13004750371158,3708.75,1589.68359375,3000,0.05812102044555002,0.11174157396098108
2772,3244.0,54.0666666666667,24234400000.0,-771202000.0,57.59415,220.0,245.0,38.0,10,368.97333654719716,3225.0,1589.68359375,3000,0.002785200124543761,0.031822615785825105
2773,3245.0,54.0833333333333,23006900000.0,-2653230000.0,57.52355,213.0,202.0,80.0,10,191.32656119396344,2902.5,1589.68359375,3000,0.07166522497837213,0.11532322911822106
2774,3245.0,54.0833333333333,23006900000.0,-260859000.0,57.52355,200.0,250.0,76.0,10,145.52990503681386,2580.0,1589.68359375,3000,0.009251522570864439,0.011338294163924735
2775,3246.0,54.1,25477000000.0,-719447000.0,57.346419999999995,200.0,338.0,42.0,10,339.77527158678095,3117.5,1589.68359375,3000,0.0032878747184801323,0.028239078384425166
2776,3246.0,54.1,25477000000.0,-507786000.0,57.346419999999995,200.0,338.0,42.0,10,142.94554260316747,2580.0,1589.68359375,3000,0.0066650756737636,0.01993115358951211
2777,3247.0,54.116666666666696,25703400000.0,-3294850000.0,57.20346,214.0,203.0,80.0,10,314.096164066899,4353.75,1589.68359375,3000,0.036140203311642416,0.1281873215216664
2778,3247.0,54.116666666666696,25703400000.0,-1892100000.0,57.20346,200.0,338.0,42.0,10,319.165867979152,2472.5,1589.68359375,3000,0.011606627045945981,0.07361282943112585
2779,3248.0,54.133333333333304,25775600000.0,-2765160000.0,56.99995,212.0,203.0,81.0,10,195.57132300161427,3386.25,1589.68359375,3000,0.06452121971500464,0.10727820108940238
2780,3248.0,54.133333333333304,25775600000.0,-677634000.0,56.99995,221.0,245.0,39.0,10,314.72457704770665,3440.0,1589.68359375,3000,0.002771050748681343,0.026289746892409874
2781,3248.0,54.133333333333304,25775600000.0,-1582420000.0,56.99995,221.0,245.0,39.0,10,296.9466889476254,2795.0,1589.68359375,3000,0.008441115759987728,0.06139216933844411
2782,3249.0,54.15,25871400000.0,-2789540000.0,56.95169,213.0,205.0,81.0,10,190.3784535971505,2956.25,1589.68359375,3000,0.07659142239103153,0.10782331068283897
2783,3249.0,54.15,25871400000.0,-2389940000.0,56.95169,234.0,337.0,72.0,10,799.9066057220563,4192.5,1589.68359375,3000,0.008424657598949295,0.09237768346513911
2784,3249.0,54.15,25871400000.0,-548906000.0,56.95169,239.0,205.0,69.0,10,145.86225035849134,2741.25,1589.68359375,3000,0.01484252353511921,0.021216710344241132
2785,3249.0,54.15,25871400000.0,-1270800000.0,56.95169,239.0,205.0,69.0,10,452.4772985116388,3440.0,1589.68359375,3000,0.008827206597390001,0.04911987754818062
2786,3250.0,54.1666666666667,23511000000.0,-2812490000.0,56.98628000000001,213.0,205.0,81.0,10,285.7095868326725,3278.75,1589.68359375,3000,0.04639427204909644,0.11962443111734933
2787,3251.0,54.1833333333333,26252400000.0,-2916570000.0,57.01756999999999,212.0,203.0,81.0,10,227.51515250172,3117.5,1589.68359375,3000,0.06354218004369923,0.11109727110664168
2788,3251.0,54.1833333333333,26252400000.0,-760586000.0,57.01756999999999,220.0,247.0,38.0,10,500.5645813726739,3063.75,1589.68359375,3000,0.002131316009878319,0.028972055888223554
2789,3252.0,54.2,24097600000.0,-2524980000.0,57.03451,214.0,203.0,80.0,10,134.36497099302923,2203.75,1589.68359375,3000,0.12790591181422292,0.1047813890179935
2790,3252.0,54.2,24097600000.0,-1543250000.0,57.03451,177.0,324.0,42.0,10,760.3097415050339,4192.5,1589.68359375,3000,0.0023436208046978256,0.06404164730097603
2791,3252.0,54.2,24097600000.0,-246066000.0,57.03451,177.0,324.0,42.0,10,142.4317301206386,3010.0,1589.68359375,3000,0.002778388990832676,0.010211224354292543
2792,3253.0,54.2166666666667,24653500000.0,-1467310000.0,57.06049,223.0,249.0,40.0,10,604.6286238167282,2956.25,1589.68359375,3000,0.0037441724136942655,0.05951730991542783
2793,3254.0,54.2333333333333,25528300000.0,-3013540000.0,57.081619999999994,214.0,202.0,80.0,10,298.8067298065597,3601.25,1589.68359375,3000,0.042006295015856544,0.11804703015868663
2794,3254.0,54.2333333333333,25528300000.0,-976557000.0,57.081619999999994,222.0,249.0,39.0,10,366.87408551524095,3547.5,1589.68359375,3000,0.0033219764506509505,0.03825389861447883
